"flightNumber","departureDate","requestDate","origin","destination","pmin","priceChangeRel","priceChangeAbs","pr","pcm","priceChangeRelBoolean","priceChangeAbsBoolean"
"LX316",2016-06-28,2016-06-14,"ZRH","LHR",175.52,0.997726239199636,0.997726239199636,4,152.63,-1,-1
"LX316",2016-06-28,2016-06-15,"ZRH","LHR",175.52,1,0.997726239199636,4,152.63,0,-1
"LX316",2016-06-28,2016-06-16,"ZRH","LHR",175.52,1,0.997726239199636,4,152.63,0,-1
"LX316",2016-06-28,2016-06-17,"ZRH","LHR",175.92,1.00227894257065,1,5,152.63,1,0
"LX316",2016-06-28,2016-06-18,"ZRH","LHR",175.52,0.997726239199636,0.997726239199636,4,152.63,-1,-1
"LX316",2016-06-28,2016-06-19,"ZRH","LHR",175.52,1,0.997726239199636,4,152.63,0,-1
"LX316",2016-06-28,2016-06-20,"ZRH","LHR",175.92,1.00227894257065,1,5,152.63,1,0
"LX316",2016-06-28,2016-06-21,"ZRH","LHR",188.92,1.07389722601182,1.07389722601182,8,152.63,1,1
"LX316",2016-06-28,2016-06-22,"ZRH","LHR",179.3,0.94907897522761,1.01921327876307,7,152.63,-1,1
"LX316",2016-06-28,2016-06-23,"ZRH","LHR",208.4,1.16229782487451,1.18462937698954,10,152.63,1,1
"LX316",2016-06-28,2016-06-24,"ZRH","LHR",208.4,1,1.18462937698954,10,152.63,0,1
"LX316",2016-06-28,2016-06-25,"ZRH","LHR",218.9,1.05038387715931,1.24431559799909,11,152.63,1,1
"LX316",2016-06-28,2016-06-26,"ZRH","LHR",250.8,1.14572864321608,1.4256480218281,12,152.63,1,1
"LX316",2016-06-28,2016-06-27,"ZRH","LHR",256.71,1.02356459330144,1.45924283765348,13,152.63,1,1
"LX316",2016-06-29,2016-06-01,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-06-29,2016-06-02,"ZRH","LHR",152.63,1.00229839768847,1.00229839768847,2,152.28,1,1
"LX316",2016-06-29,2016-06-03,"ZRH","LHR",152.63,1,1.00229839768847,2,152.28,0,1
"LX316",2016-06-29,2016-06-04,"ZRH","LHR",152.28,0.997706872829719,1,1,152.28,-1,0
"LX316",2016-06-29,2016-06-05,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-06-29,2016-06-06,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-06-29,2016-06-07,"ZRH","LHR",155.3,1.01983188862621,1.01983188862621,3,152.28,1,1
"LX316",2016-06-29,2016-06-08,"ZRH","LHR",175.52,1.130199613651,1.15261360651432,5,152.28,1,1
"LX316",2016-06-29,2016-06-09,"ZRH","LHR",163.06,0.929010938924339,1.07079064880483,4,152.28,-1,1
"LX316",2016-06-29,2016-06-10,"ZRH","LHR",155.3,0.952410155770882,1.01983188862621,3,152.28,-1,1
"LX316",2016-06-29,2016-06-11,"ZRH","LHR",155.3,1,1.01983188862621,3,152.28,0,1
"LX316",2016-06-29,2016-06-12,"ZRH","LHR",155.3,1,1.01983188862621,3,152.28,0,1
"LX316",2016-06-29,2016-06-13,"ZRH","LHR",155.3,1,1.01983188862621,3,152.28,0,1
"LX316",2016-06-29,2016-06-14,"ZRH","LHR",155.3,1,1.01983188862621,3,152.28,0,1
"LX316",2016-06-29,2016-06-15,"ZRH","LHR",175.52,1.130199613651,1.15261360651432,5,152.28,1,1
"LX316",2016-06-29,2016-06-16,"ZRH","LHR",175.52,1,1.15261360651432,5,152.28,0,1
"LX316",2016-06-29,2016-06-17,"ZRH","LHR",175.52,1,1.15261360651432,5,152.28,0,1
"LX316",2016-06-29,2016-06-18,"ZRH","LHR",175.52,1,1.15261360651432,5,152.28,0,1
"LX316",2016-06-29,2016-06-19,"ZRH","LHR",175.52,1,1.15261360651432,5,152.28,0,1
"LX316",2016-06-29,2016-06-20,"ZRH","LHR",175.52,1,1.15261360651432,5,152.28,0,1
"LX316",2016-06-29,2016-06-21,"ZRH","LHR",177.03,1.00860300820419,1.16252955082742,6,152.28,1,1
"LX316",2016-06-29,2016-06-22,"ZRH","LHR",208.4,1.17720160424787,1.3685316522196,7,152.28,1,1
"LX316",2016-06-29,2016-06-23,"ZRH","LHR",208.4,1,1.3685316522196,7,152.28,0,1
"LX316",2016-06-29,2016-06-24,"ZRH","LHR",213.3,1.02351247600768,1.40070921985816,8,152.28,1,1
"LX316",2016-06-29,2016-06-25,"ZRH","LHR",231.43,1.08499765588373,1.51976622012083,9,152.28,1,1
"LX316",2016-06-29,2016-06-26,"ZRH","LHR",237.4,1.02579613706088,1.55897031783557,10,152.28,1,1
"LX316",2016-06-29,2016-06-27,"ZRH","LHR",237.4,1,1.55897031783557,10,152.28,0,1
"LX316",2016-06-29,2016-06-28,"ZRH","LHR",256.71,1.08133951137321,1.68577620173365,11,152.28,1,1
"LX316",2016-06-30,2016-06-02,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-03,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-04,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-05,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-06,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-07,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-08,"ZRH","LHR",208.4,1,1,8,208.4,0,0
"LX316",2016-06-30,2016-06-09,"ZRH","LHR",179.3,0.860364683301344,0.860364683301344,5,179.3,-1,-1
"LX316",2016-06-30,2016-06-10,"ZRH","LHR",179.3,1,0.860364683301344,5,179.3,0,-1
"LX316",2016-06-30,2016-06-11,"ZRH","LHR",175.52,0.978918014500837,0.842226487523992,1,175.52,-1,-1
"LX316",2016-06-30,2016-06-12,"ZRH","LHR",175.52,1,0.842226487523992,1,175.52,0,-1
"LX316",2016-06-30,2016-06-13,"ZRH","LHR",188.61,1.07457839562443,0.905038387715931,6,175.52,1,-1
"LX316",2016-06-30,2016-06-14,"ZRH","LHR",175.92,0.932718307618896,0.844145873320537,3,175.52,-1,-1
"LX316",2016-06-30,2016-06-15,"ZRH","LHR",175.52,0.997726239199636,0.842226487523992,1,175.52,-1,-1
"LX316",2016-06-30,2016-06-16,"ZRH","LHR",178.14,1.01492707383774,0.854798464491363,4,175.52,1,-1
"LX316",2016-06-30,2016-06-17,"ZRH","LHR",175.92,0.987537891545975,0.844145873320537,3,175.52,-1,-1
"LX316",2016-06-30,2016-06-18,"ZRH","LHR",195,1.10845839017735,0.935700575815739,7,175.52,1,-1
"LX316",2016-06-30,2016-06-19,"ZRH","LHR",175.52,0.900102564102564,0.842226487523992,1,175.52,-1,-1
"LX316",2016-06-30,2016-06-20,"ZRH","LHR",175.92,1.00227894257065,0.844145873320537,3,175.52,1,-1
"LX316",2016-06-30,2016-06-21,"ZRH","LHR",195,1.10845839017735,0.935700575815739,7,175.52,1,-1
"LX316",2016-06-30,2016-06-22,"ZRH","LHR",175.54,0.900205128205128,0.84232245681382,2,175.52,-1,-1
"LX316",2016-06-30,2016-06-23,"ZRH","LHR",208.4,1.18719380198245,1,8,175.52,1,0
"LX316",2016-06-30,2016-06-24,"ZRH","LHR",208.4,1,1,8,175.52,0,0
"LX316",2016-06-30,2016-06-25,"ZRH","LHR",218.9,1.05038387715931,1.05038387715931,10,175.52,1,1
"LX316",2016-06-30,2016-06-26,"ZRH","LHR",213.3,0.974417542256738,1.02351247600768,9,175.52,-1,1
"LX316",2016-06-30,2016-06-27,"ZRH","LHR",237.4,1.11298640412564,1.13915547024952,11,175.52,1,1
"LX316",2016-06-30,2016-06-28,"ZRH","LHR",256.64,1.08104465037911,1.23147792706334,12,175.52,1,1
"LX316",2016-06-30,2016-06-29,"ZRH","LHR",256.71,1.00027275561097,1.23181381957774,13,175.52,1,1
"LX316",2016-07-01,2016-06-03,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-04,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-05,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-06,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-07,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-08,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-09,"ZRH","LHR",208.4,1,1,1,208.4,0,0
"LX316",2016-07-01,2016-06-10,"ZRH","LHR",231.95,1.11300383877159,1.11300383877159,4,208.4,1,1
"LX316",2016-07-01,2016-06-11,"ZRH","LHR",231.48,0.997973701228713,1.11074856046065,3,208.4,-1,1
"LX316",2016-07-01,2016-06-12,"ZRH","LHR",237.4,1.02557456367721,1.13915547024952,5,208.4,1,1
"LX316",2016-07-01,2016-06-13,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-14,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-15,"ZRH","LHR",213.3,0.898483572030329,1.02351247600768,2,208.4,-1,1
"LX316",2016-07-01,2016-06-16,"ZRH","LHR",237.4,1.11298640412564,1.13915547024952,5,208.4,1,1
"LX316",2016-07-01,2016-06-17,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-18,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-19,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-20,"ZRH","LHR",237.4,1,1.13915547024952,5,208.4,0,1
"LX316",2016-07-01,2016-06-21,"ZRH","LHR",239.3,1.00800336983993,1.14827255278311,7,208.4,1,1
"LX316",2016-07-01,2016-06-22,"ZRH","LHR",237.98,0.994483911408274,1.14193857965451,6,208.4,-1,1
"LX316",2016-07-01,2016-06-23,"ZRH","LHR",237.4,0.997562820405076,1.13915547024952,5,208.4,-1,1
"LX316",2016-07-01,2016-06-24,"ZRH","LHR",243.3,1.02485256950295,1.16746641074856,8,208.4,1,1
"LX316",2016-07-01,2016-06-25,"ZRH","LHR",256.71,1.05511713933416,1.23181381957774,9,208.4,1,1
"LX316",2016-07-01,2016-06-26,"ZRH","LHR",256.71,1,1.23181381957774,9,208.4,0,1
"LX316",2016-07-01,2016-06-27,"ZRH","LHR",256.71,1,1.23181381957774,9,208.4,0,1
"LX316",2016-07-01,2016-06-28,"ZRH","LHR",256.71,1,1.23181381957774,9,208.4,0,1
"LX316",2016-07-01,2016-06-29,"ZRH","LHR",256.71,1,1.23181381957774,9,208.4,0,1
"LX316",2016-07-01,2016-06-30,"ZRH","LHR",256.71,1,1.23181381957774,9,208.4,0,1
"LX316",2016-07-02,2016-06-04,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-05,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-06,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-07,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-08,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-09,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-10,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-11,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-12,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-13,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-14,"ZRH","LHR",237.4,1,1,2,237.4,0,0
"LX316",2016-07-02,2016-06-15,"ZRH","LHR",208.4,0.877843302443134,0.877843302443134,1,208.4,-1,-1
"LX316",2016-07-02,2016-06-16,"ZRH","LHR",208.4,1,0.877843302443134,1,208.4,0,-1
"LX316",2016-07-02,2016-06-17,"ZRH","LHR",237.4,1.13915547024952,1,2,208.4,1,0
"LX316",2016-07-02,2016-06-18,"ZRH","LHR",208.4,0.877843302443134,0.877843302443134,1,208.4,-1,-1
"LX316",2016-07-02,2016-06-19,"ZRH","LHR",208.4,1,0.877843302443134,1,208.4,0,-1
"LX316",2016-07-02,2016-06-20,"ZRH","LHR",208.4,1,0.877843302443134,1,208.4,0,-1
"LX316",2016-07-02,2016-06-21,"ZRH","LHR",237.4,1.13915547024952,1,2,208.4,1,0
"LX316",2016-07-02,2016-06-22,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-23,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-24,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-25,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-26,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-27,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-28,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-29,"ZRH","LHR",237.4,1,1,2,208.4,0,0
"LX316",2016-07-02,2016-06-30,"ZRH","LHR",237.98,1.00244313395114,1.00244313395114,3,208.4,1,1
"LX316",2016-07-02,2016-07-01,"ZRH","LHR",389.48,1.63660811832927,1.64060657118787,4,208.4,1,1
"LX316",2016-07-03,2016-06-05,"ZRH","LHR",237.4,1,1,8,237.4,0,0
"LX316",2016-07-03,2016-06-06,"ZRH","LHR",202.27,0.852021903959562,0.852021903959562,3,202.27,-1,-1
"LX316",2016-07-03,2016-06-07,"ZRH","LHR",179.3,0.88643891827755,0.755265374894693,2,179.3,-1,-1
"LX316",2016-07-03,2016-06-08,"ZRH","LHR",208.4,1.16229782487451,0.877843302443134,4,179.3,1,-1
"LX316",2016-07-03,2016-06-09,"ZRH","LHR",208.4,1,0.877843302443134,4,179.3,0,-1
"LX316",2016-07-03,2016-06-10,"ZRH","LHR",208.9,1.00239923224568,0.879949452401011,5,179.3,1,-1
"LX316",2016-07-03,2016-06-11,"ZRH","LHR",208.4,0.997606510292006,0.877843302443134,4,179.3,-1,-1
"LX316",2016-07-03,2016-06-12,"ZRH","LHR",175.52,0.842226487523992,0.739342881213142,1,175.52,-1,-1
"LX316",2016-07-03,2016-06-13,"ZRH","LHR",175.52,1,0.739342881213142,1,175.52,0,-1
"LX316",2016-07-03,2016-06-14,"ZRH","LHR",208.4,1.1873290793072,0.877843302443134,4,175.52,1,-1
"LX316",2016-07-03,2016-06-15,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-16,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-17,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-18,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-19,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-20,"ZRH","LHR",208.4,1,0.877843302443134,4,175.52,0,-1
"LX316",2016-07-03,2016-06-21,"ZRH","LHR",239.3,1.14827255278311,1.00800336983993,10,175.52,1,1
"LX316",2016-07-03,2016-06-22,"ZRH","LHR",235.73,0.985081487672378,0.992965459140691,7,175.52,-1,-1
"LX316",2016-07-03,2016-06-23,"ZRH","LHR",237.4,1.0070843761931,1,8,175.52,1,0
"LX316",2016-07-03,2016-06-24,"ZRH","LHR",256.71,1.08133951137321,1.08133951137321,11,175.52,1,1
"LX316",2016-07-03,2016-06-25,"ZRH","LHR",213.3,0.83089867944373,0.898483572030329,6,175.52,-1,-1
"LX316",2016-07-03,2016-06-26,"ZRH","LHR",237.4,1.11298640412564,1,8,175.52,1,0
"LX316",2016-07-03,2016-06-27,"ZRH","LHR",237.4,1,1,8,175.52,0,0
"LX316",2016-07-03,2016-06-28,"ZRH","LHR",237.98,1.00244313395114,1.00244313395114,9,175.52,1,1
"LX316",2016-07-03,2016-06-29,"ZRH","LHR",256.71,1.07870409278091,1.08133951137321,11,175.52,1,1
"LX316",2016-07-03,2016-06-30,"ZRH","LHR",304.01,1.18425460636516,1.28058129738837,12,175.52,1,1
"LX316",2016-07-03,2016-07-01,"ZRH","LHR",322.44,1.06062300582218,1.35821398483572,13,175.52,1,1
"LX316",2016-07-03,2016-07-02,"ZRH","LHR",430.28,1.33444982012157,1.81246840775063,14,175.52,1,1
"LX316",2016-07-04,2016-06-06,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-07,"ZRH","LHR",237.98,1.00244313395114,1.00244313395114,4,237.4,1,1
"LX316",2016-07-04,2016-06-08,"ZRH","LHR",237.4,0.997562820405076,1,3,237.4,-1,0
"LX316",2016-07-04,2016-06-09,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-10,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-11,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-12,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-13,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-14,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-15,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-16,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-17,"ZRH","LHR",237.4,1,1,3,237.4,0,0
"LX316",2016-07-04,2016-06-18,"ZRH","LHR",243.3,1.02485256950295,1.02485256950295,5,237.4,1,1
"LX316",2016-07-04,2016-06-19,"ZRH","LHR",237.4,0.975750102753802,1,3,237.4,-1,0
"LX316",2016-07-04,2016-06-20,"ZRH","LHR",208.9,0.879949452401011,0.879949452401011,1,208.9,-1,-1
"LX316",2016-07-04,2016-06-21,"ZRH","LHR",223.11,1.0680229775012,0.939806234203875,2,208.9,1,-1
"LX316",2016-07-04,2016-06-22,"ZRH","LHR",237.4,1.06404912375062,1,3,208.9,1,0
"LX316",2016-07-04,2016-06-23,"ZRH","LHR",237.4,1,1,3,208.9,0,0
"LX316",2016-07-04,2016-06-24,"ZRH","LHR",237.4,1,1,3,208.9,0,0
"LX316",2016-07-04,2016-06-25,"ZRH","LHR",237.4,1,1,3,208.9,0,0
"LX316",2016-07-04,2016-06-26,"ZRH","LHR",237.4,1,1,3,208.9,0,0
"LX316",2016-07-04,2016-06-27,"ZRH","LHR",208.9,0.879949452401011,0.879949452401011,1,208.9,-1,-1
"LX316",2016-07-04,2016-06-28,"ZRH","LHR",208.9,1,0.879949452401011,1,208.9,0,-1
"LX316",2016-07-04,2016-06-29,"ZRH","LHR",237.4,1.13642891335567,1,3,208.9,1,0
"LX316",2016-07-04,2016-06-30,"ZRH","LHR",256.71,1.08133951137321,1.08133951137321,6,208.9,1,1
"LX316",2016-07-04,2016-07-01,"ZRH","LHR",362.84,1.41342370768572,1.52839090143218,7,208.9,1,1
"LX316",2016-07-04,2016-07-02,"ZRH","LHR",362.84,1,1.52839090143218,7,208.9,0,1
"LX316",2016-07-04,2016-07-03,"ZRH","LHR",362.84,1,1.52839090143218,7,208.9,0,1
"LX316",2016-07-05,2016-06-07,"ZRH","LHR",237.4,1,1,8,237.4,0,0
"LX316",2016-07-05,2016-06-08,"ZRH","LHR",213.3,0.898483572030329,0.898483572030329,5,213.3,-1,-1
"LX316",2016-07-05,2016-06-09,"ZRH","LHR",237.4,1.11298640412564,1,8,213.3,1,0
"LX316",2016-07-05,2016-06-10,"ZRH","LHR",237.4,1,1,8,213.3,0,0
"LX316",2016-07-05,2016-06-11,"ZRH","LHR",237.4,1,1,8,213.3,0,0
"LX316",2016-07-05,2016-06-12,"ZRH","LHR",237.4,1,1,8,213.3,0,0
"LX316",2016-07-05,2016-06-13,"ZRH","LHR",237.4,1,1,8,213.3,0,0
"LX316",2016-07-05,2016-06-14,"ZRH","LHR",208.4,0.877843302443134,0.877843302443134,4,208.4,-1,-1
"LX316",2016-07-05,2016-06-15,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-16,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-17,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-18,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-19,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-20,"ZRH","LHR",208.4,1,0.877843302443134,4,208.4,0,-1
"LX316",2016-07-05,2016-06-21,"ZRH","LHR",213.3,1.02351247600768,0.898483572030329,5,208.4,1,-1
"LX316",2016-07-05,2016-06-22,"ZRH","LHR",213.3,1,0.898483572030329,5,208.4,0,-1
"LX316",2016-07-05,2016-06-23,"ZRH","LHR",224.43,1.0521800281294,0.945366470092671,6,208.4,1,-1
"LX316",2016-07-05,2016-06-24,"ZRH","LHR",213.3,0.950407699505414,0.898483572030329,5,208.4,-1,-1
"LX316",2016-07-05,2016-06-25,"ZRH","LHR",213.3,1,0.898483572030329,5,208.4,0,-1
"LX316",2016-07-05,2016-06-26,"ZRH","LHR",213.3,1,0.898483572030329,5,208.4,0,-1
"LX316",2016-07-05,2016-06-27,"ZRH","LHR",175.92,0.824753867791842,0.741027801179444,1,175.92,-1,-1
"LX316",2016-07-05,2016-06-28,"ZRH","LHR",195,1.10845839017735,0.82139848357203,3,175.92,1,-1
"LX316",2016-07-05,2016-06-29,"ZRH","LHR",179.3,0.91948717948718,0.755265374894693,2,175.92,-1,-1
"LX316",2016-07-05,2016-06-30,"ZRH","LHR",208.4,1.16229782487451,0.877843302443134,4,175.92,1,-1
"LX316",2016-07-05,2016-07-01,"ZRH","LHR",231.8,1.11228406909789,0.976411120471778,7,175.92,1,-1
"LX316",2016-07-05,2016-07-02,"ZRH","LHR",237.4,1.02415875754961,1,8,175.92,1,0
"LX316",2016-07-05,2016-07-03,"ZRH","LHR",256.71,1.08133951137321,1.08133951137321,9,175.92,1,1
"LX316",2016-07-05,2016-07-04,"ZRH","LHR",256.71,1,1.08133951137321,9,175.92,0,1
"LX316",2016-07-06,2016-06-08,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-07-06,2016-06-09,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-07-06,2016-06-10,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-07-06,2016-06-11,"ZRH","LHR",152.28,1,1,1,152.28,0,0
"LX316",2016-07-06,2016-06-12,"ZRH","LHR",155.3,1.01983188862621,1.01983188862621,2,152.28,1,1
"LX316",2016-07-06,2016-06-13,"ZRH","LHR",175.52,1.130199613651,1.15261360651432,4,152.28,1,1
"LX316",2016-07-06,2016-06-14,"ZRH","LHR",155.3,0.884799453053783,1.01983188862621,2,152.28,-1,1
"LX316",2016-07-06,2016-06-15,"ZRH","LHR",155.3,1,1.01983188862621,2,152.28,0,1
"LX316",2016-07-06,2016-06-16,"ZRH","LHR",155.3,1,1.01983188862621,2,152.28,0,1
"LX316",2016-07-06,2016-06-17,"ZRH","LHR",155.3,1,1.01983188862621,2,152.28,0,1
"LX316",2016-07-06,2016-06-18,"ZRH","LHR",164.23,1.05750160978751,1.07847386393486,3,152.28,1,1
"LX316",2016-07-06,2016-06-19,"ZRH","LHR",175.52,1.06874505267004,1.15261360651432,4,152.28,1,1
"LX316",2016-07-06,2016-06-20,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-21,"ZRH","LHR",155.3,0.884799453053783,1.01983188862621,2,152.28,-1,1
"LX316",2016-07-06,2016-06-22,"ZRH","LHR",175.52,1.130199613651,1.15261360651432,4,152.28,1,1
"LX316",2016-07-06,2016-06-23,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-24,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-25,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-26,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-27,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-28,"ZRH","LHR",175.52,1,1.15261360651432,4,152.28,0,1
"LX316",2016-07-06,2016-06-29,"ZRH","LHR",195,1.11098450319052,1.28053585500394,5,152.28,1,1
"LX316",2016-07-06,2016-06-30,"ZRH","LHR",208.4,1.06871794871795,1.3685316522196,6,152.28,1,1
"LX316",2016-07-06,2016-07-01,"ZRH","LHR",231.8,1.11228406909789,1.52219595482007,8,152.28,1,1
"LX316",2016-07-06,2016-07-02,"ZRH","LHR",213.3,0.920189818809318,1.40070921985816,7,152.28,-1,1
"LX316",2016-07-06,2016-07-03,"ZRH","LHR",237.4,1.11298640412564,1.55897031783557,9,152.28,1,1
"LX316",2016-07-06,2016-07-04,"ZRH","LHR",249.26,1.04995787700084,1.63685316522196,10,152.28,1,1
"LX316",2016-07-06,2016-07-05,"ZRH","LHR",256.71,1.02988846987082,1.68577620173365,11,152.28,1,1
